B01,B04,B06,B08,NDVI,NDBI,NDWI,REVI,NDSI,BSI,LST,building_density_50,building_density_100,building_density_200,building_area_100,building_area_200,distance_to_building,coverage_ratio_100,wind_speed,wind_direction,humidity,solar_flux,UHI Index
929.0,1688.0,2141.0,2384.0,0.17092337917485265,-0.0586145648312611,0.0586145648312611,0.11830765212849308,0.1134453781512605,-0.17092337917485265,38.164933760000054,3,5,10,3891.0122226439544,31945.79067631644,10.035365138367245,0.12385476577295355,3.4,196.0,46.7,605.0,1.000237307
929.0,482.0,2237.0,3386.0,0.750775594622544,-0.39628865979381445,0.39628865979381445,0.6454578889297535,0.5046248715313464,-0.750775594622544,38.08290127999999,2,4,13,1860.6997029904146,30154.867916448296,32.1916875689852,0.0592279110681092,3.4,196.0,46.7,605.0,1.000237307
929.0,517.0,2237.0,3194.0,0.7213689032605767,-0.3714040360669815,0.3714040360669815,0.6245461147421931,0.4780413932357395,-0.7213689032605767,38.08290127999999,2,4,11,1238.2615931915743,30330.90845244279,39.98630279086997,0.039415090679456935,3.4,196.0,46.7,605.0,1.000357514
929.0,666.0,2431.0,2950.0,0.6316371681415929,-0.2826086956521739,0.2826086956521739,0.5699063609945109,0.42487046632124353,-0.6316371681415929,38.20253198,1,3,11,1086.9503279803102,30462.41175727944,49.59178083695262,0.03459870351868465,3.4,196.0,46.7,605.0,1.000357514
929.0,922.0,2431.0,2680.0,0.4880621876735147,-0.23787528868360278,0.23787528868360278,0.45004473605726214,0.28304821150855364,-0.4880621876735147,38.20253198,0,3,11,1453.2952017043801,30096.45404473548,58.86881599160286,0.04625982302459704,3.4,196.0,46.7,605.0,1.004684943
1029.0,698.0,2353.0,3610.0,0.6759517177344475,-0.36742424242424243,0.36742424242424243,0.5424450999672239,0.41047297297297297,-0.6759517177344475,38.20253198,0,3,11,1634.5447456366023,29773.82940949253,66.30745802391654,0.052029175194589994,3.4,196.0,46.7,605.0,1.004684943
1029.0,698.0,2353.0,3610.0,0.6759517177344475,-0.36742424242424243,0.36742424242424243,0.5424450999672239,0.41047297297297297,-0.6759517177344475,38.20253198,0,3,11,1832.9606276086,29335.93810691996,71.78465889491117,0.058344948875346296,3.4,196.0,46.7,605.0,1.004684943
1029.0,967.0,2353.0,3060.0,0.519741743233176,-0.2938689217758985,0.2938689217758985,0.4174698795180723,0.26659082290481606,-0.519741743233176,38.56826011999999,0,3,11,2311.560388531302,28711.30847296569,72.8321482901579,0.07357925241803577,3.4,196.0,46.7,605.0,1.006848658
1029.0,691.0,2177.0,2884.0,0.6134265734265735,-0.28291814946619215,0.28291814946619215,0.5181311018131102,0.3999131567520625,-0.6134265734265735,38.56826011999999,0,2,11,2820.4778085008415,28193.370368963107,69.26786548762975,0.08977859702078102,3.4,196.0,46.7,605.0,1.004684943
1029.0,691.0,2177.0,2884.0,0.6134265734265735,-0.28291814946619215,0.28291814946619215,0.5181311018131102,0.3999131567520625,-0.6134265734265735,38.56826011999999,0,1,11,3036.8245292787547,28011.141825985716,67.00493196877957,0.0966651270274864,3.4,196.0,46.7,605.0,1.004684943
1029.0,894.0,2177.0,2590.0,0.48679678530424797,-0.2327463112803427,0.2327463112803427,0.4177792250081407,0.286512370311253,-0.48679678530424797,38.60244032000003,0,2,9,3352.026700256773,28277.444330642087,59.89551049571241,0.10669832374437609,3.4,196.0,46.7,605.0,1.004684943
1029.0,894.0,2177.0,2590.0,0.48679678530424797,-0.2327463112803427,0.2327463112803427,0.4177792250081407,0.286512370311253,-0.48679678530424797,39.06387302000002,0,2,9,3602.492538865133,28612.800710988584,54.8607448070345,0.11467089900241156,3.4,196.0,46.7,605.0,1.004684943
1029.0,1114.0,1839.0,1534.0,0.15861027190332327,0.05918429929469488,-0.05918429929469488,0.24551303758889265,0.21576909538894756,-0.15861027190332327,39.06387302000002,0,2,9,3795.3463114376405,28860.746472547424,50.504063395446735,0.1208096252421785,3.4,196.0,46.7,605.0,1.004684943
1029.0,1114.0,1839.0,1534.0,0.15861027190332327,0.05918429929469488,-0.05918429929469488,0.24551303758889265,0.21576909538894756,-0.15861027190332327,39.06387302000002,1,2,9,3797.1621377103093,29101.947398272452,47.99307423580324,0.12086742478759678,3.4,196.0,46.7,605.0,1.004684943
1029.0,1094.0,1664.0,1470.0,0.14664586583463338,0.03321275896086814,-0.03321275896086814,0.20667150108774474,0.17898686679174483,-0.14664586583463338,39.06387302000002,1,3,10,3658.7667464225915,29612.14343013055,47.60413635978084,0.11646216266268132,3.4,196.0,46.7,605.0,1.004684943
1029.0,1094.0,1664.0,1470.0,0.14664586583463338,0.03321275896086814,-0.03321275896086814,0.20667150108774474,0.17898686679174483,-0.14664586583463338,39.06387302000002,1,3,8,3574.769490905488,30364.544755696406,48.3959889111988,0.11378844697834133,3.4,196.0,46.7,605.0,1.004684943
1029.0,1238.0,1664.0,1548.0,0.11127063890882986,0.007374158384097467,-0.007374158384097467,0.14679531357684356,0.11854752580989676,-0.11127063890882986,38.44862942000003,0,3,8,3470.834149217939,30969.69469280287,50.33766611212575,0.1104800823000376,3.4,196.0,46.7,605.0,1.004684943
1029.0,1238.0,1664.0,1548.0,0.11127063890882986,0.007374158384097467,-0.007374158384097467,0.14679531357684356,0.11854752580989676,-0.11127063890882986,38.44862942000003,0,3,8,3388.529232116329,31345.109390336307,52.16648073508298,0.10786023542053963,3.4,196.0,46.7,605.0,1.004684943
1106.0,1276.0,1787.0,1614.0,0.11695501730103806,-0.011595111250391726,0.011595111250391726,0.16682990532158015,0.10550297932001403,-0.11695501730103806,38.44862942000003,0,3,8,3415.1548806439705,33455.63747564101,57.84393715781581,0.10870775613577995,3.4,196.0,46.7,605.0,1.015503518
1597.0,1310.0,1459.0,1578.0,0.09279778393351801,-0.00992,0.00992,0.053810039725532686,0.08295414770738536,-0.09279778393351801,37.32410084000003,0,3,9,3837.9102186062532,34119.55735953671,56.176888074832064,0.12216447648681637,3.4,196.0,46.7,605.0,1.015503518
1597.0,1342.0,1396.0,1916.0,0.1761817065684469,-0.0568119139547711,0.0568119139547711,0.019722425127830533,0.12057667103538663,-0.1761817065684469,37.32410084000003,1,3,9,4314.317185484686,34672.28554725113,49.882500494230925,0.13732898122724024,3.4,196.0,46.7,605.0,1.015503518
1597.0,1136.0,1396.0,1574.0,0.16162361623616237,0.04141291108404385,-0.04141291108404385,0.10268562401263823,0.2016865776528461,-0.16162361623616237,37.71033710000006,1,3,8,5466.466851266845,35806.10126023667,34.01996338000831,0.1740030441254214,3.4,196.0,46.7,605.0,1.015503518
1597.0,1136.0,1396.0,1574.0,0.16162361623616237,0.04141291108404385,-0.04141291108404385,0.10268562401263823,0.2016865776528461,-0.16162361623616237,37.71033710000006,1,2,8,5956.3522992618855,36470.80895672261,28.0107468045743,0.18959658224486106,3.4,196.0,46.7,605.0,1.013339803
1597.0,1398.0,3641.0,1560.0,0.05476673427991886,0.4533029612756264,-0.4533029612756264,0.4451280015876166,0.4957619477006312,-0.05476673427991886,37.71033710000006,1,2,8,6306.165608560144,37205.13432468019,24.441277831163898,0.20073148571169147,3.4,196.0,46.7,605.0,1.013339803
1597.0,2654.0,2538.0,2732.0,0.014481990345339769,0.018854372418746632,-0.018854372418746632,-0.02234206471494607,0.033327262793662354,-0.014481990345339769,37.71033710000006,1,2,8,6609.314439046841,37679.66738788128,20.121623942824833,0.21038101268458842,3.4,196.0,46.7,605.0,1.011176088
1597.0,2654.0,2538.0,2732.0,0.014481990345339769,0.018854372418746632,-0.018854372418746632,-0.02234206471494607,0.033327262793662354,-0.014481990345339769,37.71033710000006,1,2,8,6889.348875686494,37963.56756902317,15.626783311672497,0.2192947856500194,3.4,196.0,46.7,605.0,1.011176088
2672.0,6084.0,5086.0,6172.0,0.007180156657963447,0.04183808119226888,-0.04183808119226888,-0.08934646374216652,0.04900351699882767,-0.007180156657963447,36.36705524000001,1,2,8,7018.914133746512,37895.1382039168,11.192246497841083,0.2234189759046652,3.4,196.0,46.7,605.0,1.004684943
2672.0,3438.0,5086.0,3798.0,0.04975124378109453,0.2771909791607194,-0.2771909791607194,0.19333646175504457,0.32249482707655924,-0.04975124378109453,36.36705524000001,1,2,8,7214.365300027713,38184.353932911705,11.880135002934107,0.229640379754011,3.4,196.0,46.7,605.0,1.004684943
2672.0,3438.0,5086.0,3798.0,0.04975124378109453,0.2771909791607194,-0.2771909791607194,0.19333646175504457,0.32249482707655924,-0.04975124378109453,36.36705524000001,1,2,9,7236.9989300509715,38209.335081419085,10.808280356630469,0.23036083057367396,3.4,196.0,46.7,605.0,1.004684943
2672.0,3882.0,5086.0,4132.0,0.031195408035937112,0.2378493036982385,-0.2378493036982385,0.13425512934879572,0.2670631549136222,-0.031195408035937112,36.36705524000001,1,2,9,7304.350892303403,38316.14590983156,9.638020112981721,0.2325047101175566,3.4,196.0,46.7,605.0,1.002521229
2672.0,3882.0,5086.0,4132.0,0.031195408035937112,0.2378493036982385,-0.2378493036982385,0.13425512934879572,0.2670631549136222,-0.031195408035937112,36.36705524000001,1,1,9,7450.81576540307,38427.21510353706,8.564908521734187,0.23716683182618445,3.4,196.0,46.7,605.0,1.002521229
2672.0,1260.0,1604.0,1272.0,0.004739336492890996,0.36224617698671346,-0.36224617698671346,0.12011173184357542,0.36635655016343976,-0.004739336492890996,36.760127539999985,1,3,8,7742.009892140873,39687.49112455778,24.696683217398526,0.24643582876011427,3.4,196.0,46.7,605.0,1.011296294
2672.0,1492.0,1775.0,1478.0,-0.0047138047138047135,0.2981956315289649,-0.2981956315289649,0.08662381389654117,0.2938949361097965,0.0047138047138047135,37.13952776000002,1,3,8,7777.983186769251,39936.1338729298,34.89376018528621,0.24758089429199578,3.4,196.0,46.7,605.0,1.011296294
1677.0,1852.0,2067.0,1918.0,0.01750663129973475,0.010064516129032258,-0.010064516129032258,0.05486093391171217,0.027566290364925177,-0.01750663129973475,37.13952776000002,0,3,7,8343.627493321137,40431.19007229115,52.32155387011343,0.2655859117758998,3.4,196.0,46.7,605.0,1.011296294
1677.0,2072.0,2067.0,2084.0,0.0028873917228103944,-0.031427864390002475,0.031427864390002475,-0.0012080212611741967,-0.028543062794738148,-0.0028873917228103944,38.212786040000026,1,3,7,8286.643394590348,39849.339499597976,47.645427570361825,0.26377205157777145,3.4,196.0,46.7,605.0,1.013460009
1677.0,997.0,1355.0,1086.0,0.04272683629380701,0.2113289760348584,-0.2113289760348584,0.1522108843537415,0.25178236397748593,-0.04272683629380701,38.54091596000001,2,2,5,11279.92658235778,36650.27487013734,28.304007716057157,0.359051214659182,3.4,196.0,46.7,605.0,1.013460009
1677.0,997.0,1355.0,1086.0,0.04272683629380701,0.2113289760348584,-0.2113289760348584,0.1522108843537415,0.25178236397748593,-0.04272683629380701,38.37343298000002,2,2,5,13667.47524889436,36044.467127109085,13.935432438334157,0.43504924908953396,3.4,196.0,46.7,605.0,1.011296294
1677.0,1062.0,2290.0,1408.0,0.14008097165991903,0.29863013698630136,-0.29863013698630136,0.36634844868735084,0.42109566639411283,-0.14008097165991903,38.37343298000002,2,2,5,15363.084614964926,35104.569073375074,0.0,0.4890221715221431,3.4,196.0,46.7,605.0,1.011296294
1677.0,3632.0,2290.0,3636.0,0.000550357732526142,-0.1648246035559827,0.1648246035559827,-0.22661263086795003,-0.16428914890206764,-0.000550357732526142,38.37343298000002,2,2,4,16317.710890053484,33629.681659881135,0.0,0.5194088696192927,3.4,196.0,46.7,605.0,1.011296294
1742.0,2328.0,2837.0,2462.0,0.027974947807933193,0.12384341637010676,-0.12384341637010676,0.09854791868344627,0.15129420342690486,-0.027974947807933193,38.37343298000002,2,2,4,16500.065057019834,32057.20487482033,0.0,0.5252133830325125,3.4,196.0,46.7,605.0,1.011296294
1742.0,1704.0,2837.0,1828.0,0.035107587768969425,0.26674689129562773,-0.26674689129562773,0.24950451442413565,0.2990538872891814,-0.035107587768969425,38.937406280000005,2,2,4,16259.509658449599,30444.162068199163,0.0,0.5175562668785337,2.7,209.0,46.1,620.0,1.015623724
1742.0,2244.0,2837.0,2398.0,0.03317535545023697,0.13678905687544995,-0.13678905687544995,0.11670930919110412,0.1691965938541281,-0.03317535545023697,40.130295260000025,2,2,4,15786.526773831994,29435.472747933658,0.4898510407081179,0.5025007540615827,2.7,209.0,46.1,620.0,1.015623724
1742.0,3470.0,3652.0,3662.0,0.0269209197980931,0.0836982359564619,-0.0836982359564619,0.02555461948890761,0.11037046532495834,-0.0269209197980931,40.130295260000025,2,2,4,15169.714324321958,28888.65869331658,1.8551063269111265,0.48286700400155413,2.7,209.0,46.1,620.0,1.015623724
1742.0,2358.0,2196.0,2584.0,0.045730473492513156,0.13895368210596468,-0.13895368210596468,-0.03557312252964427,0.1835180055401662,-0.045730473492513156,40.130295260000025,2,2,3,13484.26446515133,28676.02174783506,3.646719740775169,0.42921746871744526,2.7,209.0,46.1,620.0,1.019951154
1742.0,2358.0,2196.0,2584.0,0.045730473492513156,0.13895368210596468,-0.13895368210596468,-0.03557312252964427,0.1835180055401662,-0.045730473492513156,40.23283586000002,2,2,3,12616.013336284837,28640.831830064606,4.411268242817864,0.4015801769166012,2.7,209.0,46.1,620.0,1.019951154
1742.0,1514.0,2196.0,1874.0,0.10625737898465171,0.29176114890400606,-0.29176114890400606,0.18382749326145553,0.38605028386050283,-0.10625737898465171,40.23283586000002,2,2,3,11783.597931699336,28608.527018260414,9.004819392386736,0.3750835716474767,2.7,209.0,46.1,620.0,1.019951154
1742.0,912.0,2085.0,1562.0,0.2627324171382377,0.17637753756920643,-0.17637753756920643,0.3913913913913914,0.419662742602609,-0.2627324171382377,40.23283586000002,2,2,3,10939.447483403943,28509.135807660365,15.20040349798841,0.34821342833558644,2.7,209.0,46.1,620.0,1.019951154
1742.0,528.0,2085.0,2164.0,0.6077265973254086,0.015244596131968146,-0.015244596131968146,0.5958668197474167,0.6172526277636825,-0.6077265973254086,40.23283586000002,2,2,3,9938.66062660755,28309.493172822295,21.40734865243404,0.31635739328747714,2.7,209.0,46.1,620.0,1.017787439
1742.0,528.0,2085.0,2164.0,0.6077265973254086,0.015244596131968146,-0.015244596131968146,0.5958668197474167,0.6172526277636825,-0.6077265973254086,40.37981072000002,2,2,3,8996.632108577975,28024.115950682288,27.31436817346045,0.2863716942518892,2.7,209.0,46.1,620.0,1.017787439
1353.0,731.0,1451.0,1822.0,0.427340383862123,-0.0919988013185496,0.0919988013185496,0.32997250229147573,0.3490650044523598,-0.427340383862123,40.41740894000003,2,2,3,8137.30020843679,27724.89231583081,33.014245120788566,0.25901831031908507,2.7,209.0,46.1,620.0,1.017787439
1353.0,846.0,1217.0,1116.0,0.13761467889908258,0.12160566706021252,-0.12160566706021252,0.17983519146873486,0.25495376486129456,-0.13761467889908258,40.41740894000003,2,2,3,7010.4679975660965,27172.297309651854,40.59683322653046,0.22315012704003712,2.7,209.0,46.1,620.0,1.017787439
1353.0,976.0,1217.0,1164.0,0.08785046728971962,0.10081112398609501,-0.10081112398609501,0.10989512083903329,0.18700541441066224,-0.08785046728971962,40.41740894000003,0,2,3,4578.987418650515,24957.73127768789,56.439044896511675,0.1457536964067655,2.7,209.0,46.1,620.0,1.017787439
2400.0,1136.0,1981.0,1888.0,0.24867724867724866,0.0613969674372359,-0.0613969674372359,0.27109400064164263,0.3054111892387649,-0.24867724867724866,40.41740894000003,0,2,3,2074.25718944558,22197.388727681377,74.40150460688456,0.06602565698883321,2.7,209.0,46.1,620.0,1.013460009
2400.0,1440.0,2798.0,2164.0,0.2008879023307436,0.11960943856794141,-0.11960943856794141,0.32043416705993394,0.31297709923664124,-0.2008879023307436,40.673760440000024,0,2,3,790.9986470402786,20063.39948890497,85.7637194049085,0.02517826893109235,2.7,209.0,46.1,620.0,1.013460009
2400.0,2928.0,2798.0,3218.0,0.04718516108037748,-0.07805695142378559,0.07805695142378559,-0.022703457911281873,-0.030985915492957747,-0.04718516108037748,40.673760440000024,0,2,3,71.31505977901614,18221.549080952544,96.02811605284903,0.0022700288561448853,2.7,209.0,46.1,620.0,1.013460009
2400.0,1790.0,1973.0,2028.0,0.062336301728653745,0.13462769362065288,-0.13462769362065288,0.048631411108158384,0.19532479208810968,-0.062336301728653745,40.673760440000024,0,0,3,0.0,16314.090851326022,107.55354250115691,0.0,2.7,209.0,46.1,620.0,1.011296294
2400.0,1876.0,4447.0,2326.0,0.10709186101856259,0.23158242484307895,-0.23158242484307895,0.4066107860192946,0.3304782298358315,-0.10709186101856259,42.43745876000003,0,0,3,0.0,12403.759013086878,128.60122450719697,0.0,2.7,209.0,46.1,620.0,1.011296294
2400.0,4220.0,4447.0,4464.0,0.02809765085214187,-0.08984375,0.08984375,0.026191300334602517,-0.06190236537493709,-0.02809765085214187,42.43745876000003,0,0,3,0.0,10495.945625675664,138.1316610613273,0.0,2.7,209.0,46.1,620.0,1.011296294
2411.0,2442.0,2718.0,2698.0,0.049805447470817124,0.02704652001442481,-0.02704652001442481,0.053488372093023255,0.07674858223062382,-0.049805447470817124,42.96383384000001,0,0,3,0.0,8529.317896679768,147.40911970488332,0.0,2.7,209.0,46.1,620.0,1.011296294
2411.0,2958.0,4303.0,3244.0,0.046114156723637535,0.09309477215543752,-0.09309477215543752,0.1852361933617959,0.13861386138613863,-0.046114156723637535,43.09371859999999,0,0,3,0.0,6536.1159469930935,156.19944604435176,0.0,2.7,209.0,46.1,620.0,1.011296294
2411.0,2958.0,4303.0,3244.0,0.046114156723637535,0.09309477215543752,-0.09309477215543752,0.1852361933617959,0.13861386138613863,-0.046114156723637535,43.09371859999999,0,0,3,0.0,4863.525249634057,164.26320273391175,0.0,2.7,209.0,46.1,620.0,1.013460009
2411.0,3194.0,2506.0,3414.0,0.033292978208232446,-0.1598437234584678,0.1598437234584678,-0.12070175438596491,-0.12722781012881595,-0.033292978208232446,43.09371859999999,0,0,3,0.0,2740.600984010043,174.94347622474677,0.0,2.7,209.0,46.1,620.0,1.013460009
2411.0,1608.0,2506.0,1672.0,0.01951219512195122,0.19324487334137516,-0.19324487334137516,0.2182790471560525,0.21195785346728743,-0.01951219512195122,43.19967722000001,0,0,4,0.0,381.15700886914834,189.30378003071368,0.0,2.7,209.0,46.1,620.0,1.013460009
2411.0,1300.0,1915.0,1478.0,0.06407487401007919,0.374656230167125,-0.374656230167125,0.19129082426127528,0.4284458122664322,-0.06407487401007919,43.19967722000001,0,0,3,0.0,351.9199064705822,187.67035727964847,0.0,2.7,209.0,46.1,620.0,1.013460009
2411.0,1698.0,1915.0,1720.0,0.006436512580456407,0.30770778828738177,-0.30770778828738177,0.06006089122612787,0.3135233474833232,-0.006436512580456407,43.19967722000001,0,0,3,0.0,326.8113998838081,186.65170461120277,0.0,2.7,209.0,46.1,620.0,1.013460009
